customer_id,household_id,age,gender,region,income_band,signup_channel,signup_date,membership_tier,account_status_code,support_case_count_90d,days_since_last_login,preferred_device,marketing_segment,record_version
1205,324,71,F,west,Mid,Partner,2025-04-03,Silver,A,1,67,phone,Budget,3
1206,788,75,M,West,Mid,Store,2025-07-07,SILVER,A,3,50,MOBILE,Budget,2
1207,876,39,F,N.,Mid,Partner,2025-09-01,Gold ,A,3,92,Tablet,Standard,1
1208,451,68,F,west,High,Web,2025-07-17,silver,A,1,116,Desktop,Standard,2
1209,473,44,M,East,High,Web,2025-06-24,GOLD,A,1,9,tablet,Standard,2
1210,50,70,F,E.,Mid,Web,2025-05-03,SILVER,A,1,8,MOBILE,Premium,3
1211,211,28,M,South,Mid,Web,2025-06-06,GOLD,A,1,33,phone,Family,2
1212,36,34,M,E.,High,Store,2025-03-29,Premium-Gold,A,2,70,phone,Standard,3
1213,771,60,M,North,Mid,Web,2025-04-18,Silver,H,4,5,phone,Standard,1
1214,205,30,F,NORTH,High,Referral,2025-10-03,silver,A,3,23,mobile,Standard,1
1215,307,65,M,WEST,Low,Web,2025-11-19,Silver ,A,3,49,DESKTOP,Budget,3
1216,759,42,F,S.,High,Web,2025-11-06,Silver ,A,0,45,desktop,Budget,2
1217,642,41,F,NORTH,Mid,Referral,2025-05-01,silver,A,2,102,mobile,Standard,3
1218,560,44,F,Eastern,Low,Web,2025-04-28,GOLD,A,2,66,MOBILE,Budget,3
1219,35,64,M,South,Mid,Partner,2025-01-22,Silver,A,1,105,Mobile,Budget,1
1220,507,18,M,WEST,Low,Referral,2025-04-10,Silver,A,1,91,mobile,Premium,3
1221,505,61,F,Western,Mid,Referral,2025-08-02,Silver ,H,2,50,mobile,Family,1
1222,288,63,F,North,Mid,Store,2025-04-08,Gold ,A,1,118,tablet,Budget,1
1223,671,65,M,N.,Mid,Web,2025-09-25,Platinum,A,3,102,Mobile,Standard,1
1224,837,75,M,W.,High,Store,2025-01-19,Silver ,A,3,59,MOBILE,Family,3
1225,234,63,F,SOUTH,Low,Referral,2025-05-31,silver,A,0,102,DESKTOP,Standard,1
1226,299,48,F,North,Low,Referral,2025-04-13,SILVER,A,0,31,tablet,Premium,3
1227,291,45,M,N.,Mid,Web,2025-06-30,Plat,A,1,25,desktop,Budget,2
1228,752,40,M,Eastern,Low,Partner,2025-01-10,Premium-Gold,A,1,95,MOBILE,Family,1
1229,70,65,M,east,Mid,Web,2025-06-02,Silver,R,0,95,phone,Budget,1
1230,807,40,F,WEST,Low,Web,2025-10-15,gold,A,2,26,desktop,Standard,2
1231,698,51,F,North,Mid,Store,2025-11-09,gold,H,5,91,Desktop,Family,2
1232,436,23,F,west,Mid,Web,2025-04-04,Premium-Gold,A,1,61,tablet,Premium,1
1233,526,36,F,South,High,Partner,2025-06-06,Silver ,A,2,67,Mobile,Budget,2
1234,805,33,M,EAST,Low,Web,2025-09-09,Gold ,A,4,102,Desktop,Premium,3
1235,693,43,F,NORTH,High,Partner,2025-06-19,Gold,A,0,19,mobile,Family,2
1236,250,47,M,SOUTH,Mid,Web,2025-07-18,Silver ,R,2,48,phone,Standard,1
1237,46,59,M,SOUTH,Mid,Partner,2025-05-05,SILVER,A,1,35,phone,Budget,2
1238,593,43,M,S.,Mid,Web,2025-11-02,silver,A,1,67,MOBILE,Budget,3
1239,132,26,M,South,Mid,Referral,2025-08-19,silver,A,0,19,phone,Family,2
1240,80,49,M,east,Low,Web,2025-12-17,silver,A,0,14,Mobile,Budget,2
1241,885,21,F,North,Mid,Store,2025-10-12,gold,A,1,84,DESKTOP,Standard,3
1242,427,67,F,S.,Low,Web,2025-05-15,Premium-Gold,A,1,6,Desktop,Budget,3
1243,586,62,F,North,Mid,Web,2025-04-30,Silver ,A,2,50,Mobile,Budget,1
1244,196,31,M,East,Mid,Web,2025-02-02,Silver,A,1,119,Desktop,Standard,3
1245,92,33,M,South,Mid,Web,2025-08-16,Premium-Gold,A,3,120,MOBILE,Standard,3
1246,57,19,F,E.,High,Web,2025-10-01,silver,A,0,21,MOBILE,Budget,3
1247,319,39,F,WEST,Low,Partner,2025-05-10,Silver ,A,0,112,TABLET,Budget,2
1248,4,20,F,Eastern,High,Store,2025-01-08,Gold ,A,0,40,Mobile,Budget,3
1249,379,72,F,west,Mid,Web,2025-10-29,SILVER,A,1,24,MOBILE,Budget,1
1250,293,25,M,west,High,Partner,2025-03-23,SILVER,A,0,61,desktop,Budget,2
1251,475,56,F,WEST,High,Store,2025-08-01,Gold ,A,0,59,mobile,Premium,3
1252,531,51,M,South,Low,Web,2025-01-20,Premium-Gold,A,0,45,Mobile,Budget,1
1253,278,31,M,Western,Mid,Partner,2025-01-23,silver,A,1,51,Desktop,Standard,3
1254,410,64,F,Western,Low,Web,2025-11-24,Gold ,A,2,11,Desktop,Standard,1
1255,71,24,F,South,High,Web,2025-09-03,Plat,R,1,31,mobile,Premium,2
1256,272,69,M,S.,Mid,Partner,2025-01-02,Silver ,A,0,23,TABLET,Premium,2
1257,881,60,M,EAST,Low,Referral,2025-02-06,Gold,A,3,112,MOBILE,Family,3
1258,893,54,F,east,High,Referral,2025-06-29,silver,R,0,59,MOBILE,Standard,2
1259,438,69,F,N.,Low,Referral,2025-09-06,SILVER,A,0,66,MOBILE,Budget,3
1260,846,41,M,SOUTH,Mid,Partner,2025-06-04,SILVER,A,2,53,MOBILE,Budget,2
1261,452,34,M,North,Mid,Web,2025-11-15,SILVER,A,0,107,Tablet,Budget,2
1262,114,26,M,Eastern,Low,Web,2025-08-27,Silver ,A,1,96,Desktop,Family,1
1263,782,71,M,NORTH,Mid,Web,2025-08-13,GOLD,H,1,83,mobile,Standard,1
1264,374,41,M,North,High,Web,2025-04-16,SILVER,A,6,37,MOBILE,Premium,3
1265,552,66,F,NORTH,Low,Web,2025-09-06,Plat,R,0,37,mobile,Family,1
1266,584,37,M,SOUTH,Mid,Partner,2025-11-15,Silver,A,0,113,Desktop,Family,1
1267,278,73,F,south,Low,Web,2025-01-18,Gold ,A,2,112,Mobile,Standard,1
1268,661,68,M,north,Mid,Web,2025-09-26,gold,A,3,34,tablet,Family,2
1269,452,35,M,N.,Low,Store,2025-11-18,Silver ,H,0,40,Mobile,Standard,1
1270,330,46,M,North,High,Partner,2025-06-07,GOLD,H,1,40,phone,Budget,2
1271,269,64,F,W.,High,Referral,2025-10-07,Gold ,A,1,94,Tablet,Standard,3
1272,672,31,M,Western,Low,Web,2025-05-11,Silver ,A,1,114,Tablet,Family,2
1273,225,19,M,N.,Mid,Store,2025-03-12,Silver,A,1,107,Mobile,Premium,2
1274,112,34,M,north,Mid,Web,2025-10-25,GOLD,A,1,101,MOBILE,Standard,3
1275,794,52,M,west,Mid,Partner,2025-04-24,Gold ,A,1,42,tablet,Family,3
1276,299,25,F,Eastern,Mid,Web,2025-10-04,Silver ,R,0,38,Desktop,Standard,2
1277,577,37,F,north,Low,Web,2025-04-26,gold,A,4,107,desktop,Premium,1
1278,645,71,M,NORTH,Low,Store,2025-05-26,Silver ,A,1,47,DESKTOP,Standard,3
1279,755,22,M,WEST,High,Web,2025-09-08,Silver,R,5,26,Tablet,Budget,3
1280,564,20,M,WEST,Mid,Web,2025-05-05,gold,A,2,101,mobile,Standard,1
1281,638,42,M,E.,High,Referral,2025-10-22,Plat,A,2,58,Mobile,Family,1
1282,754,18,F,south,Mid,Web,2025-01-15,SILVER,A,2,10,phone,Family,1
1283,850,19,F,south,High,Store,2025-01-05,SILVER,A,0,108,DESKTOP,Standard,1
1284,43,28,M,north,Low,Store,2025-01-30,SILVER,A,1,35,mobile,Budget,3
1285,669,23,F,W.,Low,Web,2025-04-04,Premium-Gold,A,1,37,Mobile,Budget,3
1286,157,65,M,N.,High,Partner,2025-01-20,Silver,A,0,64,desktop,Premium,1
1287,803,25,M,WEST,High,Web,2025-05-19,silver,A,0,32,Mobile,Standard,2
1288,44,48,M,SOUTH,Mid,Store,2025-01-09,silver,A,4,100,TABLET,Standard,3
1289,223,58,F,EAST,Mid,Web,2025-10-04,Plat,H,0,83,MOBILE,Budget,1
1290,173,54,M,E.,Mid,Web,2025-02-25,SILVER,A,0,68,desktop,Budget,3
1291,544,55,F,north,Mid,Web,2025-12-21,Gold ,H,1,24,Mobile,Family,1
1292,4,38,F,EAST,Low,Referral,2025-11-09,Silver ,A,5,59,MOBILE,Standard,1
1293,16,69,F,North,High,Referral,2025-09-11,Silver ,R,2,32,MOBILE,Budget,1
1294,454,21,F,south,Low,Referral,2025-10-19,silver,A,2,116,Mobile,Budget,3
1295,875,24,M,E.,Mid,Store,2025-10-10,silver,A,1,95,Desktop,Budget,2
1296,476,67,M,West,Low,Store,2025-11-05,Silver,A,3,14,DESKTOP,Budget,2
1297,402,21,F,North,Low,Partner,2025-07-22,Silver,H,3,63,MOBILE,Budget,2
1298,593,29,M,S.,Mid,Referral,2025-08-16,silver,R,1,94,phone,Premium,1
1299,497,28,F,Western,Mid,Partner,2025-06-21,SILVER,A,0,63,TABLET,Standard,3
1300,347,19,M,EAST,Mid,Partner,2025-08-16,Silver ,A,1,15,Mobile,Standard,2
1301,530,24,M,north,Low,Store,2025-05-20,silver,A,2,16,TABLET,Standard,3
1302,3,51,M,WEST,High,Store,2025-02-15,SILVER,A,0,88,phone,Standard,2
1303,221,56,F,S.,Mid,Web,2025-12-06,Silver ,A,2,63,mobile,Standard,3
1304,607,22,F,north,High,Partner,2025-09-13,gold,A,3,65,mobile,Family,3
1305,308,72,F,East,Low,Web,2025-09-15,Platinum,A,2,32,mobile,Budget,2
1306,49,23,M,north,Mid,Referral,2025-04-13,Premium-Gold,R,3,32,Tablet,Premium,1
1307,112,57,M,west,Mid,Partner,2025-10-09,SILVER,A,1,49,DESKTOP,Standard,3
1308,780,64,F,E.,Mid,Referral,2025-07-09,Platinum,A,1,65,DESKTOP,Budget,3
1309,297,48,F,North,Low,Partner,2025-01-28,platinum,A,1,56,Desktop,Budget,2
1310,21,46,M,SOUTH,Low,Referral,2025-12-15,silver,A,3,106,DESKTOP,Premium,2
1311,656,24,F,North,Mid,Web,2025-12-29,Silver,A,3,22,desktop,Standard,3
1312,478,32,M,Western,Low,Referral,2025-11-14,GOLD,A,2,57,Desktop,Premium,1
1313,407,67,M,NORTH,Mid,Partner,2025-06-23,Plat,A,3,28,Desktop,Budget,1
1314,806,38,F,West,Low,Web,2025-03-27,Gold ,A,0,0,phone,Standard,2
1315,283,19,F,Western,Low,Web,2025-01-05,Premium-Gold,A,4,50,phone,Budget,1
1316,516,60,F,WEST,Mid,Web,2025-09-26,Premium-Gold,A,0,6,MOBILE,Budget,3
1317,671,57,F,E.,Mid,Partner,2025-11-22,platinum,A,0,45,MOBILE,Standard,3
1318,548,21,M,West,Mid,Store,2025-02-07,Silver,A,0,76,phone,Budget,3
1319,188,20,M,South,Mid,Referral,2025-09-07,Silver,A,1,45,Mobile,Standard,1
1320,614,24,F,Eastern,Mid,Store,2025-01-10,Gold ,A,0,82,mobile,Standard,3
1321,670,20,M,south,Mid,Store,2025-10-11,silver,A,1,35,MOBILE,Premium,1
1322,111,53,F,NORTH,Mid,Partner,2025-01-11,SILVER,A,1,48,Desktop,Premium,1
1323,149,25,F,Western,High,Referral,2025-12-23,silver,A,2,105,Desktop,Budget,1
1324,608,53,M,EAST,Mid,Referral,2025-03-04,Silver ,A,1,29,phone,Budget,2
1325,108,28,M,east,High,Web,2025-05-27,SILVER,A,2,60,Tablet,Standard,3
1326,793,74,M,Eastern,Mid,Referral,2025-09-11,Premium-Gold,A,2,86,tablet,Budget,1
1327,99,60,F,North,Low,Partner,2025-11-05,silver,A,0,43,Tablet,Standard,3
1328,877,39,M,south,Mid,Referral,2025-05-13,Gold ,A,2,36,Mobile,Standard,3
1329,605,42,F,S.,Mid,Referral,2025-12-24,SILVER,A,0,84,mobile,Standard,1
1330,399,21,M,east,High,Store,2025-01-06,Platinum,R,1,8,phone,Standard,1
1331,242,21,M,east,Mid,Web,2025-06-22,gold,A,2,32,desktop,Budget,3
1332,311,49,M,EAST,Low,Store,2025-12-27,platinum,A,2,49,Desktop,Standard,1
1333,674,19,F,South,Mid,Web,2025-04-11,Silver,A,0,26,DESKTOP,Standard,1
1334,678,55,F,East,Low,Referral,2025-07-14,Silver ,A,0,65,desktop,Budget,3
1335,188,40,M,east,Mid,Web,2025-06-12,gold,A,3,74,Tablet,Premium,1
1336,489,26,F,N.,Mid,Store,2025-05-24,GOLD,H,2,116,mobile,Budget,2
1337,894,49,M,North,Mid,Referral,2025-10-08,SILVER,A,3,72,Tablet,Budget,3
1338,232,50,F,E.,High,Web,2025-07-09,GOLD,A,2,71,desktop,Family,3
1339,625,61,M,north,Mid,Partner,2025-09-18,Gold ,R,3,87,phone,Standard,2
1340,155,29,F,E.,Mid,Store,2025-07-09,Silver ,A,2,25,desktop,Budget,3
1341,751,49,M,east,Mid,Partner,2025-12-31,Premium-Gold,A,0,56,MOBILE,Premium,3
1342,154,66,F,Eastern,High,Web,2025-06-21,Silver ,A,1,100,mobile,Premium,2
1343,268,33,F,west,High,Web,2025-10-18,silver,A,2,21,Tablet,Family,2
1344,414,66,M,S.,Low,Partner,2025-08-12,PLATINUM,H,4,35,phone,Family,2
1345,334,59,F,Western,Mid,Store,2025-10-20,Silver,A,1,26,MOBILE,Premium,2
1346,154,42,M,north,Low,Store,2025-11-20,Premium-Gold,R,1,116,tablet,Budget,3
1347,577,69,M,W.,High,Web,2025-03-24,Gold,A,1,42,phone,Standard,2
1348,18,74,M,North,Mid,Partner,2025-04-21,Platinum,A,1,39,phone,Budget,3
1349,886,31,M,south,Mid,Partner,2025-04-21,Silver ,A,1,98,Mobile,Standard,2
1350,47,74,M,west,Low,Web,2025-06-27,Silver ,A,0,110,phone,Family,1
1351,301,18,F,S.,Mid,Store,2025-06-29,Silver,A,2,0,mobile,Budget,1
1352,837,25,M,N.,Mid,Web,2025-01-02,Premium-Gold,A,1,106,Mobile,Family,3
1353,140,20,F,N.,Low,Store,2025-11-23,Silver,A,3,85,DESKTOP,Standard,2
1354,66,39,M,Eastern,Low,Referral,2025-11-10,Gold,A,3,104,phone,Budget,2
1355,670,72,F,N.,High,Store,2025-08-08,Silver ,R,5,10,phone,Family,1
1356,66,52,M,W.,Mid,Store,2025-04-22,Silver,A,1,4,mobile,Standard,3
1357,810,53,F,SOUTH,Low,Web,2025-10-29,Platinum,A,1,40,mobile,Standard,1
1358,407,22,F,South,Low,Web,2025-04-10,Gold ,A,3,102,Desktop,Standard,2
1359,783,47,F,Western,High,Web,2025-04-22,SILVER,A,3,60,mobile,Budget,2
1360,221,40,F,South,Mid,Referral,2025-12-31,GOLD,H,0,87,phone,Budget,1
1361,128,45,F,South,Mid,Referral,2025-12-04,Silver ,R,1,29,phone,Premium,1
1362,867,33,F,N.,Mid,Web,2025-08-02,Gold,A,1,40,phone,Family,3
1363,686,29,F,East,Low,Web,2025-03-03,Silver ,A,0,106,phone,Premium,1
1364,820,73,M,East,Low,Web,2025-02-14,gold,A,0,59,mobile,Family,1
1365,288,50,F,EAST,Mid,Store,2025-12-18,SILVER,A,0,94,phone,Family,1
1366,365,41,M,EAST,Low,Store,2025-04-07,silver,A,2,77,Mobile,Budget,3
1367,520,22,F,South,Low,Store,2025-09-06,gold,A,0,21,mobile,Premium,3
1368,404,62,M,east,Mid,Referral,2025-05-09,silver,H,1,114,desktop,Premium,3
1369,219,45,F,North,High,Web,2025-07-01,SILVER,A,1,114,phone,Standard,1
1370,338,40,M,north,Mid,Store,2025-12-26,Silver ,A,2,94,phone,Standard,3
1371,548,56,M,North,Mid,Store,2025-08-05,Silver,A,7,56,Desktop,Premium,1
1372,35,25,M,E.,Mid,Web,2025-06-07,Gold ,R,2,51,mobile,Family,1
1373,303,48,F,north,Mid,Referral,2025-06-01,Silver ,A,1,36,MOBILE,Family,2
1374,264,68,F,N.,Mid,Web,2025-03-25,Gold ,A,1,78,MOBILE,Standard,2
1375,64,44,F,North,Mid,Store,2025-07-23,Premium-Gold,A,1,37,MOBILE,Premium,1
1376,111,18,F,E.,Mid,Store,2025-07-27,Silver,A,1,22,Mobile,Standard,1
1377,447,31,F,N.,Mid,Referral,2025-02-04,gold,A,0,7,mobile,Family,1
1378,93,21,M,EAST,High,Partner,2025-05-28,silver,A,1,51,Tablet,Premium,2
1379,311,47,F,NORTH,High,Web,2025-08-24,SILVER,A,0,98,DESKTOP,Family,2
1380,505,39,M,WEST,Low,Referral,2025-01-21,silver,A,2,95,Mobile,Family,2
1381,787,25,F,EAST,Mid,Referral,2025-12-23,silver,A,2,102,tablet,Standard,1
1382,89,57,F,S.,Low,Partner,2025-11-11,Silver ,R,1,73,Mobile,Family,2
1383,392,28,F,EAST,Mid,Referral,2025-08-21,Silver,A,1,104,Mobile,Premium,2
1384,93,37,F,SOUTH,Low,Web,2025-01-06,Premium-Gold,A,3,94,MOBILE,Budget,2
1385,386,75,M,S.,Low,Store,2025-07-09,Gold,A,3,97,Tablet,Budget,1
1386,433,21,M,WEST,Mid,Referral,2025-11-24,platinum,A,0,61,Mobile,Premium,3
1387,720,32,M,West,Mid,Web,2025-01-09,Gold ,A,0,10,desktop,Budget,2
1388,399,36,F,E.,High,Partner,2025-10-17,Premium-Gold,A,2,45,Desktop,Budget,1
1389,842,47,F,SOUTH,Low,Referral,2025-11-03,Silver ,A,1,102,mobile,Standard,3
1390,124,32,M,North,Low,Referral,2025-01-28,Gold,A,2,89,MOBILE,Budget,2
1391,48,74,F,E.,Mid,Referral,2025-03-26,SILVER,A,4,1,Mobile,Standard,1
1392,5,18,F,West,Low,Partner,2025-09-22,platinum,A,0,11,Desktop,Premium,3
1393,322,72,M,east,Low,Referral,2025-11-29,Plat,A,0,79,MOBILE,Budget,1
1394,174,49,F,N.,High,Web,2025-10-09,Silver ,A,2,118,phone,Standard,1
1395,83,20,F,W.,Low,Partner,2025-07-11,Gold,A,4,88,Mobile,Budget,2
1396,213,24,F,E.,Low,Partner,2025-08-08,gold,H,4,114,Desktop,Family,3
1397,878,23,M,SOUTH,Mid,Referral,2025-07-11,Premium-Gold,A,1,8,Desktop,Standard,3
1398,721,34,F,East,Mid,Referral,2025-07-30,Silver ,A,1,106,MOBILE,Family,3
1399,17,37,M,Western,Mid,Store,2025-10-09,Gold ,A,0,15,Mobile,Premium,1
1400,824,55,F,north,Mid,Store,2025-01-19,gold,A,0,106,mobile,Family,3
1401,185,36,F,S.,High,Partner,2025-03-18,silver,H,2,117,mobile,Standard,3
1402,366,60,F,Western,Low,Partner,2025-01-22,Silver ,A,1,61,mobile,Standard,3
1403,295,35,M,South,Mid,Partner,2025-10-18,SILVER,A,1,64,desktop,Budget,3
1404,365,33,F,W.,Mid,Web,2025-09-23,Platinum,A,3,60,phone,Standard,3
1405,685,33,M,South,High,Partner,2025-01-20,silver,A,1,66,mobile,Standard,2
1406,642,37,F,E.,Mid,Referral,2025-02-08,Silver,H,1,99,phone,Standard,3
1407,535,66,F,north,Mid,Store,2025-04-07,silver,R,2,34,phone,Budget,2
1408,565,32,F,East,Low,Referral,2025-03-30,GOLD,A,1,34,mobile,Standard,1
1409,655,33,F,SOUTH,Low,Partner,2025-07-09,GOLD,A,2,117,Desktop,Standard,1
1410,166,73,F,S.,Low,Store,2025-07-02,Silver ,A,1,102,Mobile,Standard,2
1411,357,55,M,West,Mid,Web,2025-05-11,SILVER,A,0,65,Mobile,Premium,2
1412,97,29,M,Western,Low,Partner,2025-03-01,GOLD,A,2,24,Mobile,Standard,3
1413,634,68,M,N.,Mid,Partner,2025-08-26,silver,H,1,115,Desktop,Standard,3
1414,394,28,M,EAST,Low,Web,2025-10-16,SILVER,A,2,106,TABLET,Standard,1
1415,574,27,M,N.,High,Web,2025-08-22,Plat,A,1,39,Desktop,Premium,2
1416,509,43,M,north,High,Store,2025-10-22,Silver,A,2,65,desktop,Premium,2
1417,247,58,F,W.,Low,Partner,2025-11-30,silver,R,1,50,Tablet,Standard,3
1418,125,28,M,E.,Low,Partner,2025-11-04,Silver,R,1,102,TABLET,Budget,2
1419,876,61,M,SOUTH,Low,Web,2025-08-26,gold,A,0,83,phone,Premium,1
1420,264,27,F,Eastern,High,Store,2025-01-19,Gold,A,3,59,desktop,Premium,1
1421,99,63,M,N.,Low,Partner,2025-05-03,SILVER,A,2,117,Desktop,Budget,1
1422,276,23,M,E.,Mid,Partner,2025-06-06,Premium-Gold,A,1,73,phone,Standard,2
1423,813,44,F,EAST,Mid,Store,2025-09-18,Plat,R,0,58,mobile,Standard,1
1424,236,55,M,Eastern,Mid,Web,2025-11-06,gold,H,1,112,tablet,Premium,3
1425,889,33,F,WEST,Mid,Referral,2025-08-22,SILVER,A,2,54,mobile,Budget,1
1426,415,53,F,NORTH,Mid,Web,2025-05-13,silver,A,1,50,Mobile,Premium,1
1427,776,57,F,West,High,Partner,2025-10-15,platinum,A,2,47,phone,Premium,1
1428,588,55,M,north,Low,Web,2025-09-11,SILVER,R,2,26,Mobile,Family,1
1429,40,41,F,N.,High,Store,2025-10-19,SILVER,A,1,33,Mobile,Family,2
1430,459,62,M,EAST,Low,Web,2025-08-04,SILVER,H,0,11,Mobile,Standard,3
1431,376,60,F,EAST,Mid,Referral,2025-08-25,Gold,A,1,88,Mobile,Premium,3
1432,182,36,F,N.,High,Partner,2025-05-07,silver,R,3,71,phone,Premium,3
1433,495,60,M,north,Mid,Store,2025-05-26,silver,A,2,112,mobile,Family,3
1434,93,71,F,north,Mid,Web,2025-04-11,Gold,A,0,73,Mobile,Standard,2
1435,629,65,M,East,Low,Web,2025-04-04,Silver,A,2,9,MOBILE,Budget,1
1436,740,60,F,South,Mid,Partner,2025-08-27,silver,A,0,75,mobile,Family,2
1437,84,62,M,EAST,Mid,Store,2025-05-21,Silver,A,2,21,desktop,Budget,3
1438,432,64,M,NORTH,Mid,Partner,2025-02-18,SILVER,H,2,4,phone,Family,1
1439,590,34,F,east,Mid,Referral,2025-01-13,Platinum,A,3,80,tablet,Budget,3
1440,56,59,F,north,Mid,Store,2025-11-10,Silver,R,1,3,desktop,Standard,3
1441,351,29,F,west,Mid,Referral,2025-06-08,Premium-Gold,A,1,49,Mobile,Family,1
1442,233,38,M,N.,Low,Web,2025-07-30,SILVER,A,0,108,mobile,Premium,1
1443,36,72,M,EAST,Mid,Referral,2025-11-27,SILVER,R,0,30,mobile,Standard,1
1444,724,34,F,North,Low,Store,2025-02-10,Silver,A,2,84,mobile,Standard,3
1445,401,66,F,E.,High,Store,2025-12-09,Silver,H,1,45,Tablet,Standard,2
1446,677,42,M,north,Mid,Referral,2025-09-14,Silver ,R,0,13,Desktop,Budget,3
1447,529,30,F,Eastern,Low,Store,2025-08-22,Silver ,A,1,23,desktop,Standard,2
1448,789,23,M,east,Mid,Referral,2025-06-07,Plat,A,2,9,DESKTOP,Standard,1
1449,898,49,M,N.,High,Store,2025-09-15,Silver ,A,0,18,tablet,Budget,3
1450,542,44,F,E.,Low,Web,2025-03-16,Platinum,A,1,19,tablet,Standard,2
1451,317,47,F,East,Low,Store,2025-04-21,Silver ,A,2,106,mobile,Family,3
1452,381,20,F,S.,Low,Partner,2025-12-17,silver,A,2,97,MOBILE,Family,3
1453,743,33,F,SOUTH,Low,Referral,2025-04-11,Gold ,A,2,42,MOBILE,Standard,2
1454,384,18,M,south,Mid,Referral,2025-09-20,silver,A,1,87,Mobile,Family,3
1455,468,35,M,West,High,Web,2025-12-06,SILVER,H,0,24,mobile,Standard,1
1456,175,72,M,WEST,Low,Web,2025-08-05,Silver ,A,0,77,mobile,Standard,2
1457,892,26,M,SOUTH,Mid,Web,2025-04-19,Silver ,R,2,24,Desktop,Standard,2
1458,586,57,F,East,Low,Partner,2025-11-06,GOLD,A,0,77,MOBILE,Family,1
1459,298,18,M,north,Mid,Web,2025-10-29,silver,A,1,43,Desktop,Standard,2
1460,527,50,F,E.,Mid,Store,2025-07-18,PLATINUM,A,0,103,MOBILE,Budget,3
1461,362,71,F,SOUTH,Mid,Store,2025-02-11,silver,A,0,101,mobile,Family,2
1462,140,37,F,N.,Low,Referral,2025-06-11,Silver,A,2,40,Tablet,Premium,2
1463,788,29,M,west,Mid,Web,2025-06-07,SILVER,A,1,4,phone,Premium,3
1464,798,51,M,W.,High,Partner,2025-03-11,Silver,A,1,38,desktop,Premium,2
1465,752,34,F,EAST,Low,Web,2025-05-27,platinum,A,3,34,Tablet,Premium,2
1466,332,69,M,west,Low,Referral,2025-02-25,Gold ,A,2,51,mobile,Budget,1
1467,231,67,F,N.,Low,Web,2025-09-10,Silver ,A,1,69,phone,Premium,2
1468,45,55,F,W.,Mid,Web,2025-06-07,SILVER,A,1,119,MOBILE,Budget,3
1469,659,55,F,WEST,Mid,Web,2025-09-24,Premium-Gold,A,1,7,MOBILE,Budget,2
1470,296,52,M,east,Mid,Referral,2025-06-16,Silver ,A,2,67,Tablet,Family,2
1471,803,60,F,N.,Mid,Web,2025-09-18,gold,H,1,20,DESKTOP,Budget,3
1472,783,44,F,West,High,Store,2025-09-25,Silver ,R,1,66,Mobile,Budget,1
1473,116,74,F,East,High,Referral,2025-02-28,silver,A,1,77,DESKTOP,Standard,3
1474,826,38,M,South,Low,Referral,2025-06-11,SILVER,A,1,97,tablet,Family,1
1475,127,18,M,W.,Mid,Web,2025-10-01,Silver,A,2,67,phone,Family,1
1476,442,58,F,West,Low,Web,2025-08-05,PLATINUM,A,1,21,phone,Budget,1
1477,427,56,M,S.,Mid,Partner,2025-03-22,Gold ,A,1,110,DESKTOP,Standard,1
1478,861,74,F,West,High,Web,2025-10-31,Plat,A,3,49,desktop,Premium,2
1479,592,40,F,SOUTH,Mid,Store,2025-03-14,Premium-Gold,R,0,58,Mobile,Premium,2
1480,788,42,M,N.,High,Partner,2025-12-29,Silver ,A,1,77,MOBILE,Budget,1
1481,537,50,M,N.,Mid,Partner,2025-09-16,SILVER,A,2,32,MOBILE,Standard,3
1482,743,40,F,east,Mid,Web,2025-04-28,Silver ,A,2,119,DESKTOP,Standard,2
1483,767,63,M,East,Mid,Store,2025-03-13,Gold,R,2,5,Desktop,Budget,1
1484,774,42,F,W.,Low,Web,2025-11-26,Silver ,A,4,18,mobile,Premium,1
1485,371,63,M,EAST,Low,Store,2025-07-11,Platinum,A,1,119,DESKTOP,Standard,3
1486,344,42,M,Eastern,Mid,Web,2025-10-22,GOLD,A,4,54,Mobile,Family,1
1487,887,31,M,North,Low,Referral,2025-10-31,Premium-Gold,A,4,108,DESKTOP,Premium,2
1488,681,75,F,NORTH,High,Store,2025-01-25,SILVER,H,3,109,Desktop,Premium,1
1489,826,48,M,East,Low,Web,2025-09-07,Premium-Gold,A,0,119,MOBILE,Premium,3
1490,520,58,M,north,Low,Web,2025-05-02,Gold ,A,3,87,MOBILE,Budget,2
1491,837,52,F,South,Mid,Web,2025-11-28,Gold ,A,0,82,phone,Budget,3
1492,648,38,F,N.,Low,Web,2025-03-21,Silver,A,4,74,DESKTOP,Standard,2
1493,669,74,M,SOUTH,High,Web,2025-01-13,Premium-Gold,A,1,82,Desktop,Premium,3
1494,161,39,F,North,Mid,Referral,2025-08-31,SILVER,H,2,31,MOBILE,Family,2
1495,511,75,M,EAST,Low,Store,2025-07-21,Gold ,A,2,98,tablet,Standard,3
1496,659,42,F,WEST,Mid,Web,2025-07-22,GOLD,A,0,22,desktop,Premium,3
1497,685,19,M,SOUTH,Mid,Store,2025-04-07,Silver ,A,3,58,MOBILE,Budget,2
1498,862,20,F,north,Mid,Web,2025-06-30,GOLD,A,1,45,Mobile,Budget,2
1499,295,74,M,south,High,Referral,2025-12-18,Silver,A,1,92,Mobile,Budget,2
1500,273,48,M,S.,Mid,Web,2025-10-06,Gold,A,1,30,MOBILE,Family,3
