activity_id,customer_id,activity_date,session_length_min,pages_viewed,cart_additions,promo_clicked,coupon_shown,coupon_redeemed,support_chat_started,refund_requested,shipping_delay_flag,device_type,campaign_id,event_source,event_batch_id
316,82,2026-03-21,6.2,10,1,0,1,0,0,0,0,mobile,C5,site,B820
314,82,2026-03-25,5.7,7,0,0,0,0,0,0,0,tablet,C2,site,B808
326,83,2026-02-08,7.9,5,2,0,0,0,1,0,0,mobile,C3,site,B483
323,83,2026-02-13,13.7,9,0,0,1,0,0,0,0,desktop,C3,push,B762
322,83,2026-02-24,12.3,10,1,0,0,0,0,0,0,mobile,C3,push,B569
324,83,2026-03-06,2.6,14,2,0,1,0,0,0,0,mobile,C5,site,B586
327,83,2026-03-07,15.8,12,2,0,0,0,0,0,0,mobile,C3,ad,B717
325,83,2026-03-20,5.5,8,2,0,1,1,0,0,0,mobile,C5,site,B168
330,84,2026-01-04,6.1,11,1,0,0,0,0,0,1,desktop,C4,site,B994
331,84,2026-02-18,11.6,7,0,0,0,0,0,0,0,mobile,C4,ad,B416
328,84,2026-02-27,18.1,12,1,0,0,0,0,0,0,desktop,C2,push,B324
329,84,2026-03-13,5.2,10,1,0,0,0,0,0,0,tablet,C3,site,B266
333,85,2026-01-04,1.5,1,1,0,0,0,0,0,0,mobile,C1,site,B663
332,85,2026-01-20,14.9,13,1,0,0,0,1,0,0,mobile,C4,ad,B997
335,85,2026-01-25,6.2,9,0,0,0,0,1,0,0,mobile,C1,ad,B369
336,85,2026-02-02,8.6,9,1,0,0,0,0,0,0,desktop,C2,site,B615
334,85,2026-02-15,5.9,7,0,0,0,0,0,0,0,desktop,C4,site,B449
337,85,2026-03-25,4.0,5,1,1,0,1,0,0,0,desktop,C2,site,B409
342,86,2026-01-15,12.1,11,1,1,0,0,0,0,0,mobile,C1,email,B282
340,86,2026-02-07,8.8,9,1,0,0,0,0,1,0,tablet,C2,email,B276
341,86,2026-02-16,10.9,7,2,0,0,0,0,0,0,desktop,C2,site,B209
344,86,2026-03-01,6.3,9,2,0,0,0,0,0,0,desktop,C2,ad,B644
339,86,2026-03-03,7.9,5,2,0,0,0,0,1,0,mobile,C5,site,B905
338,86,2026-03-09,14.0,9,2,1,0,0,0,0,0,mobile,C2,site,B774
343,86,2026-03-28,5.0,7,0,0,0,0,0,0,0,desktop,C3,ad,B849
346,87,2026-02-04,7.5,9,3,0,0,0,0,0,0,desktop,C2,site,B928
345,87,2026-02-15,10.6,10,2,0,1,0,0,0,0,desktop,C1,site,B668
347,88,2026-01-05,12.7,14,1,1,0,0,0,0,0,mobile,C2,site,B153
349,88,2026-01-24,8.8,11,1,0,0,1,0,0,0,mobile,C4,ad,B633
348,88,2026-02-12,6.3,9,0,0,1,0,0,0,0,desktop,C2,email,B883
355,88,2026-02-15,11.2,9,0,0,0,1,0,0,1,desktop,C3,push,B826
356,88,2026-02-19,5.2,11,3,0,1,1,0,0,0,desktop,C3,site,B778
351,88,2026-02-27,7.8,9,1,0,0,0,0,0,0,tablet,C4,site,B495
353,88,2026-03-15,7.5,10,0,0,0,0,0,0,0,mobile,C1,push,B245
354,88,2026-03-16,14.7,13,2,1,0,0,0,0,0,tablet,C2,site,B430
350,88,2026-03-26,6.9,10,1,0,0,0,0,0,0,mobile,C1,ad,B660
352,88,2026-03-28,9.3,11,1,0,1,0,0,0,0,desktop,C5,site,B255
357,89,2026-02-20,5.6,7,1,0,0,0,0,0,1,desktop,C1,site,B152
360,90,2026-02-08,6.2,4,0,0,0,0,0,0,0,mobile,C5,push,B292
359,90,2026-02-20,15.0,9,1,1,0,0,0,0,0,mobile,C3,email,B836
358,90,2026-03-01,9.5,12,1,0,1,0,0,0,0,desktop,C1,site,B527
361,91,2026-01-20,8.1,12,1,1,1,0,1,0,0,desktop,C4,site,B620
364,91,2026-01-25,10.5,13,3,0,0,0,0,0,1,tablet,C1,email,B564
362,91,2026-02-06,16.4,14,2,1,0,0,0,0,0,tablet,C5,email,B954
363,91,2026-02-12,10.9,9,0,0,0,0,0,0,0,mobile,C5,ad,B383
366,91,2026-02-22,13.2,9,1,0,0,0,0,0,0,mobile,C2,ad,B715
365,91,2026-03-16,11.7,7,0,1,0,0,0,0,0,tablet,C3,site,B145
367,92,2026-03-06,8.4,6,1,0,0,0,0,0,0,desktop,C4,push,B570
369,93,2026-01-01,10.2,13,2,0,0,0,1,0,0,desktop,C2,site,B653
373,93,2026-01-08,9.9,11,0,0,0,1,0,0,0,mobile,C1,site,B671
370,93,2026-02-06,1.0,8,1,0,1,0,0,0,0,desktop,C5,push,B893
371,93,2026-02-27,11.1,15,2,0,0,0,0,0,0,mobile,C1,site,B841
368,93,2026-03-08,16.0,5,0,0,1,0,0,0,0,mobile,C2,push,B183
374,93,2026-03-11,5.5,8,1,0,1,0,0,0,0,mobile,C5,push,B368
372,93,2026-03-15,17.7,16,3,0,0,0,0,0,0,mobile,C4,email,B189
378,94,2026-01-06,13.5,8,1,1,0,0,0,0,0,mobile,C5,site,B452
376,94,2026-01-09,2.5,8,1,0,0,1,0,0,0,mobile,C2,email,B128
375,94,2026-03-14,13.0,11,1,0,1,0,0,0,0,mobile,C2,ad,B963
377,94,2026-03-28,19.4,12,1,1,0,1,0,0,0,tablet,C4,push,B605
379,94,2026-03-30,9.5,9,2,0,0,0,0,0,0,mobile,C1,site,B797
380,95,2026-01-30,11.5,11,0,0,1,1,0,0,0,desktop,C4,ad,B451
381,95,2026-02-06,10.3,7,2,0,0,0,0,0,0,desktop,C1,push,B276
382,95,2026-03-08,15.0,6,1,0,0,0,0,0,0,mobile,C2,site,B579
384,96,2026-01-03,15.4,10,1,0,0,0,0,0,0,mobile,C5,site,B882
383,96,2026-01-04,6.1,7,2,0,0,0,0,0,0,mobile,C3,ad,B522
385,96,2026-01-22,13.2,9,1,1,0,0,0,0,0,tablet,C5,ad,B537
386,96,2026-01-24,9.3,9,3,0,0,0,0,0,0,mobile,C1,site,B524
387,96,2026-03-18,6.0,9,2,0,0,0,0,0,0,mobile,C5,site,B651
388,97,2026-02-25,3.5,12,4,1,0,0,0,0,0,desktop,C4,site,B737
389,97,2026-02-28,7.2,6,1,0,1,0,0,0,1,mobile,C5,push,B278
390,98,2026-01-07,14.6,5,2,0,0,0,0,0,0,mobile,C4,site,B364
391,98,2026-02-04,12.3,9,1,0,0,0,0,0,0,mobile,C5,site,B569
394,98,2026-02-06,1.0,6,2,1,0,0,0,0,0,mobile,C5,site,B363
392,98,2026-02-24,1.6,8,0,0,0,0,0,0,0,mobile,C3,site,B127
393,98,2026-03-19,11.5,5,0,0,1,1,0,0,0,mobile,C5,email,B116
397,99,2026-01-06,8.2,5,1,0,1,0,1,0,0,mobile,C4,site,B949
399,99,2026-02-12,5.7,3,1,0,0,0,0,0,0,tablet,C5,push,B199
400,99,2026-02-19,6.6,7,2,0,0,0,0,0,0,mobile,C5,email,B842
396,99,2026-02-24,10.7,14,0,0,0,0,0,0,0,mobile,C1,email,B831
398,99,2026-03-10,9.5,5,0,0,0,0,0,0,0,tablet,C5,site,B662
395,99,2026-03-19,7.0,13,0,1,1,1,1,0,0,desktop,C1,site,B795
402,100,2026-01-27,12.6,7,1,0,0,0,0,0,0,mobile,C1,site,B696
401,100,2026-03-20,6.7,9,3,0,0,0,0,0,0,mobile,C1,site,B390
407,101,2026-01-07,11.3,12,1,0,0,0,0,0,1,mobile,C5,email,B545
406,101,2026-01-22,6.3,13,0,0,0,0,0,0,1,mobile,C3,site,B644
403,101,2026-01-29,14.2,14,1,0,0,0,0,0,0,mobile,C3,email,B171
404,101,2026-02-25,6.6,4,1,0,0,0,0,0,0,tablet,C2,site,B569
405,101,2026-03-08,14.5,10,1,0,0,0,0,0,0,desktop,C5,site,B232
411,102,2026-02-05,4.7,8,0,0,0,0,0,0,1,mobile,C5,push,B779
410,102,2026-02-23,11.6,1,2,0,0,0,1,0,0,mobile,C4,email,B394
408,102,2026-03-04,11.8,10,1,1,1,0,1,0,0,mobile,C3,email,B151
412,102,2026-03-17,11.2,16,2,0,0,0,0,0,0,desktop,C1,email,B283
409,102,2026-03-22,8.8,10,1,0,1,0,0,0,0,mobile,C5,ad,B470
415,103,2026-01-18,1.0,1,1,0,1,0,0,0,0,desktop,C5,site,B554
414,103,2026-02-27,3.7,3,2,1,0,0,0,1,0,mobile,C4,site,B559
413,103,2026-03-04,7.8,6,0,0,0,0,1,0,0,mobile,C3,site,B997
422,104,2026-01-18,12.5,13,0,0,0,0,0,0,0,tablet,C4,email,B679
419,104,2026-02-02,6.1,7,3,0,0,0,0,0,0,mobile,C1,email,B864
418,104,2026-02-03,10.9,7,0,0,0,0,0,0,0,mobile,C3,site,B778
420,104,2026-02-11,8.7,10,1,0,1,0,0,0,0,mobile,C1,site,B355
417,104,2026-02-25,11.0,8,1,0,0,0,0,0,0,mobile,C5,ad,B451
421,104,2026-02-25,10.7,8,1,0,1,0,0,0,0,mobile,C2,ad,B872
416,104,2026-02-28,7.8,5,1,0,0,0,0,0,0,tablet,C1,push,B670
427,105,2026-01-01,16.6,12,1,0,1,0,0,0,0,mobile,C2,email,B338
424,105,2026-01-19,5.8,9,0,0,0,0,0,0,0,mobile,C5,site,B648
425,105,2026-01-28,11.6,10,0,0,1,0,1,0,0,mobile,C4,site,B274
423,105,2026-02-13,16.4,15,1,0,0,0,0,0,0,tablet,C3,email,B123
426,105,2026-03-21,13.4,13,0,0,0,0,0,0,0,mobile,C1,site,B514
431,106,2026-01-02,13.3,14,1,1,0,0,0,0,0,mobile,C4,ad,B336
430,106,2026-01-11,13.0,13,2,0,1,0,0,0,0,mobile,C5,email,B119
428,106,2026-01-16,11.7,11,3,0,0,0,0,0,0,tablet,C4,site,B491
433,106,2026-01-17,8.0,12,1,1,0,1,0,0,0,mobile,C4,site,B764
432,106,2026-01-21,10.7,8,2,0,0,0,0,0,0,mobile,C1,site,B907
434,106,2026-03-14,7.1,4,0,0,0,0,0,0,0,mobile,C4,ad,B182
429,106,2026-03-19,5.3,8,2,0,0,0,1,0,0,mobile,C1,ad,B810
435,107,2026-01-01,9.0,8,2,0,0,0,0,0,0,mobile,C5,site,B177
438,107,2026-01-28,6.4,13,2,0,0,0,0,0,0,desktop,C3,ad,B753
436,107,2026-02-03,7.4,7,3,0,0,0,0,0,0,desktop,C5,site,B478
437,107,2026-03-30,14.1,11,1,1,0,0,0,0,0,mobile,C2,email,B937
440,108,2026-02-04,11.9,5,4,0,0,1,0,0,0,mobile,C5,site,B864
439,108,2026-03-14,13.6,7,2,1,0,0,0,0,0,mobile,C1,push,B492
443,108,2026-03-17,11.9,10,1,0,1,0,0,0,0,mobile,C4,site,B200
441,108,2026-03-28,10.5,10,1,0,0,0,0,0,0,mobile,C5,ad,B104
442,108,2026-03-30,7.6,11,2,1,0,0,0,0,0,desktop,C2,ad,B776
446,109,2026-01-25,1.0,11,2,1,1,1,0,0,0,tablet,C3,site,B595
447,109,2026-02-06,12.4,6,3,1,0,0,0,0,0,mobile,C5,email,B137
448,109,2026-02-24,15.2,11,0,0,0,0,0,0,0,tablet,C1,site,B297
450,109,2026-02-25,13.0,5,1,0,0,0,0,0,0,mobile,C4,site,B418
445,109,2026-03-04,6.1,7,1,1,0,0,0,0,0,mobile,C1,site,B297
449,109,2026-03-16,11.5,6,0,0,0,0,0,0,0,tablet,C3,site,B129
451,109,2026-03-21,9.7,8,1,0,1,1,0,0,0,mobile,C1,email,B118
444,109,2026-03-26,9.3,7,0,0,0,0,0,0,0,tablet,C1,site,B612
453,110,2025-12-31,9.4,10,1,0,1,0,0,0,0,desktop,C1,site,B640
452,110,2026-01-21,4.4,9,0,0,0,0,0,0,0,mobile,C5,site,B579
454,110,2026-01-26,1.0,6,1,0,0,0,0,0,0,mobile,C3,site,B759
455,110,2026-03-01,2.5,6,2,1,0,0,0,0,0,tablet,C3,ad,B557
457,111,2026-01-02,7.8,8,1,0,1,1,0,0,0,mobile,C4,push,B308
459,111,2026-01-31,6.3,9,0,0,0,0,0,0,0,mobile,C4,site,B370
458,111,2026-02-09,1.0,3,1,0,0,1,0,0,0,mobile,C3,email,B819
456,111,2026-03-28,8.6,13,2,0,0,0,0,0,0,tablet,C3,email,B725
462,112,2026-01-03,12.9,7,2,1,0,1,0,0,0,desktop,C5,site,B457
465,112,2026-01-28,6.6,5,0,1,0,0,0,0,0,mobile,C5,site,B407
463,112,2026-03-02,11.8,10,0,0,1,0,0,0,0,mobile,C4,ad,B609
464,112,2026-03-24,8.5,10,3,0,1,0,0,0,0,mobile,C5,site,B155
460,112,2026-03-27,10.5,10,2,0,0,0,0,0,1,mobile,C4,site,B599
461,112,2026-03-30,8.9,8,2,0,0,0,0,0,0,mobile,C2,email,B808
468,113,2026-01-14,20.2,9,2,0,1,0,0,0,0,desktop,C1,email,B922
467,113,2026-01-21,9.9,9,1,0,0,0,0,0,0,mobile,C3,site,B174
466,113,2026-02-26,15.1,10,0,0,0,0,0,0,0,desktop,C5,site,B453
470,114,2026-01-14,4.2,10,1,1,1,0,0,0,0,desktop,C3,site,B712
471,114,2026-02-10,5.3,6,0,1,0,0,0,0,0,mobile,C3,push,B755
469,114,2026-02-24,15.1,6,2,0,0,0,0,0,0,mobile,C5,site,B872
472,114,2026-03-06,9.4,10,1,0,0,0,0,0,0,tablet,C4,site,B290
474,115,2026-01-12,2.1,14,2,0,0,0,0,0,0,mobile,C1,ad,B207
473,115,2026-01-27,4.8,9,2,0,1,0,0,0,0,desktop,C5,site,B343
475,115,2026-01-27,10.2,12,4,1,0,0,0,0,0,mobile,C1,email,B941
477,115,2026-02-10,9.2,9,2,0,0,1,0,0,0,mobile,C5,push,B171
478,115,2026-02-20,1.0,8,2,0,1,0,0,0,0,mobile,C1,ad,B276
476,115,2026-02-26,1.0,10,1,0,0,0,0,0,0,mobile,C4,ad,B707
480,116,2026-02-23,4.5,10,2,0,0,0,0,0,0,desktop,C5,push,B170
479,116,2026-02-26,5.9,9,0,0,0,0,0,0,0,tablet,C3,site,B812
482,117,2026-01-05,14.2,10,2,0,0,1,0,0,0,mobile,C3,ad,B190
483,117,2026-02-11,11.0,10,0,0,1,0,0,0,0,mobile,C1,site,B634
481,117,2026-02-16,14.2,14,1,0,1,0,0,0,0,desktop,C4,push,B843
485,118,2026-01-27,15.5,13,1,0,0,0,0,0,0,mobile,C3,push,B834
486,118,2026-03-02,12.6,13,0,0,0,0,0,0,0,mobile,C4,site,B174
484,118,2026-03-04,11.2,8,0,1,1,0,0,0,0,mobile,C4,email,B305
487,118,2026-03-22,8.6,6,0,1,0,0,0,0,0,mobile,C2,site,B348
488,118,2026-03-25,15.0,10,0,0,0,0,0,0,1,tablet,C3,site,B927
489,119,2026-01-20,10.1,7,0,0,0,0,0,0,0,mobile,C5,ad,B874
490,119,2026-03-20,15.1,16,0,0,0,0,0,0,0,desktop,C3,email,B484
492,120,2026-03-10,6.6,9,0,1,0,0,0,0,1,tablet,C4,site,B239
491,120,2026-03-18,2.5,9,1,0,1,0,0,0,0,tablet,C1,site,B297
493,120,2026-03-21,7.9,7,1,0,0,0,0,1,0,tablet,C4,site,B718
494,121,2026-03-08,7.0,4,4,1,0,0,0,0,0,mobile,C3,ad,B907
495,121,2026-03-12,6.0,9,1,0,1,1,0,0,0,mobile,C2,ad,B592
497,122,2026-01-26,4.6,9,2,0,0,0,1,0,0,mobile,C5,email,B223
498,122,2026-02-09,11.9,9,3,0,1,0,0,0,0,mobile,C2,site,B596
496,122,2026-03-23,8.2,13,2,1,0,0,0,0,0,mobile,C2,site,B214
500,123,2026-01-02,3.8,13,2,0,1,0,0,0,0,mobile,C3,ad,B312
501,123,2026-01-24,6.9,12,1,0,0,0,0,0,0,mobile,C1,site,B540
499,123,2026-02-25,15.5,13,0,1,1,0,0,0,0,desktop,C4,site,B964
502,123,2026-03-24,10.3,9,1,0,1,0,0,0,0,mobile,C3,site,B520
505,124,2026-01-27,12.6,11,0,0,1,0,0,0,0,mobile,C3,ad,B452
504,124,2026-01-31,2.2,7,1,0,0,0,0,0,0,mobile,C5,site,B817
503,124,2026-02-26,6.7,4,1,0,0,0,0,0,0,tablet,C2,site,B128
506,125,2026-03-28,8.7,7,2,0,0,0,0,0,0,mobile,C1,site,B613
511,126,2026-01-07,10.0,9,1,0,1,0,0,0,0,mobile,C3,site,B567
509,126,2026-01-27,1.0,7,1,0,0,0,0,0,0,desktop,C4,ad,B949
508,126,2026-02-06,5.7,4,3,0,1,1,1,0,0,mobile,C2,email,B459
510,126,2026-02-23,1.2,10,0,0,1,0,0,0,0,desktop,C2,site,B937
507,126,2026-03-20,7.2,12,1,0,0,0,0,0,0,mobile,C5,ad,B124
513,127,2026-01-27,6.1,8,3,0,0,0,0,0,0,tablet,C1,ad,B877
512,127,2026-02-04,3.7,2,0,0,0,0,0,0,0,tablet,C3,site,B149
514,127,2026-02-21,12.9,11,0,1,0,0,0,0,0,mobile,C1,site,B846
515,127,2026-03-04,5.4,7,1,0,0,0,0,0,0,mobile,C1,ad,B777
516,127,2026-03-15,3.7,5,3,0,0,0,0,0,0,mobile,C1,push,B505
518,128,2026-02-22,11.8,13,1,0,0,0,0,0,0,desktop,C3,site,B457
519,128,2026-02-28,9.3,11,1,0,0,0,0,0,0,desktop,C1,email,B948
517,128,2026-03-26,10.5,9,2,0,0,0,0,0,0,mobile,C2,site,B182
520,129,2026-01-15,5.4,10,0,0,0,0,0,0,0,tablet,C4,email,B403
521,129,2026-03-20,9.1,11,2,0,1,1,0,0,0,mobile,C5,site,B786
523,130,2026-01-01,10.0,11,0,0,0,0,0,0,0,desktop,C5,site,B167
522,130,2026-02-15,2.8,14,3,0,1,0,0,0,0,desktop,C2,push,B538
524,131,2026-01-01,10.8,13,3,1,0,0,0,0,0,tablet,C2,site,B829
527,132,2026-01-03,4.4,11,0,1,1,0,0,0,0,desktop,C3,site,B549
525,132,2026-01-15,7.3,10,0,0,1,0,0,0,0,mobile,C4,email,B988
526,132,2026-02-20,18.9,6,1,0,0,0,0,0,0,mobile,C3,ad,B777
529,133,2026-01-18,12.4,6,1,0,1,0,0,0,0,tablet,C1,email,B619
530,133,2026-02-27,8.8,5,2,0,0,0,0,1,0,desktop,C1,site,B168
531,133,2026-02-28,11.3,11,0,0,0,0,0,0,0,desktop,C1,site,B409
528,133,2026-03-10,11.4,10,0,0,0,0,0,0,0,desktop,C3,site,B710
532,133,2026-03-26,8.6,10,1,1,1,0,0,0,0,desktop,C1,email,B426
533,134,2026-03-11,9.8,5,0,1,0,0,0,0,0,tablet,C4,site,B684
534,135,2026-02-10,12.2,10,0,0,0,0,0,0,0,mobile,C4,site,B585
535,135,2026-02-17,13.3,10,2,1,1,0,0,0,0,mobile,C4,site,B675
536,135,2026-03-01,9.3,15,0,1,1,0,0,0,0,mobile,C2,site,B790
537,136,2026-02-24,9.2,12,1,0,0,0,0,0,0,desktop,C1,push,B102
540,137,2026-01-01,4.2,4,1,0,0,0,0,0,0,desktop,C4,site,B708
538,137,2026-01-16,16.0,10,1,1,0,0,0,0,0,tablet,C4,site,B847
539,137,2026-03-19,7.0,11,0,0,0,0,0,0,0,mobile,C4,ad,B161
541,138,2026-01-06,5.3,10,1,0,0,0,0,0,0,desktop,C1,ad,B671
542,138,2026-01-19,14.2,7,0,0,0,0,1,0,1,desktop,C3,site,B193
543,138,2026-01-27,15.2,11,1,0,0,0,0,0,0,mobile,C2,ad,B808
545,139,2026-01-02,12.9,11,4,0,0,0,0,0,0,desktop,C1,email,B470
544,139,2026-02-06,13.0,12,1,0,1,1,0,0,0,mobile,C3,site,B628
546,140,2026-01-29,12.7,12,1,1,0,0,0,0,0,mobile,C2,email,B620
547,140,2026-01-30,2.2,8,1,0,0,0,0,0,1,mobile,C1,site,B465
549,140,2026-02-10,12.9,10,0,0,0,0,0,0,0,desktop,C5,site,B166
548,140,2026-02-13,11.9,13,2,0,0,0,0,0,0,desktop,C1,site,B863
552,141,2026-01-27,11.2,11,1,0,0,0,0,0,0,mobile,C4,ad,B797
551,141,2026-02-20,13.0,8,1,0,0,0,0,0,0,tablet,C4,email,B161
550,141,2026-03-06,8.6,6,0,0,1,1,0,0,0,mobile,C4,email,B134
553,141,2026-03-28,11.4,12,0,0,1,0,0,0,0,mobile,C5,site,B315
554,142,2026-01-12,6.9,12,0,0,0,0,0,0,0,mobile,C3,email,B993
556,142,2026-02-06,8.6,8,1,1,0,0,0,0,0,desktop,C4,email,B530
555,142,2026-03-30,10.8,9,1,0,0,0,0,0,0,mobile,C4,email,B270
557,143,2026-03-09,3.9,10,0,1,0,0,0,0,0,mobile,C5,ad,B795
559,144,2026-01-01,17.5,13,0,1,0,1,1,0,0,mobile,C1,site,B593
562,144,2026-01-18,10.1,9,4,0,1,0,0,0,0,mobile,C3,site,B360
560,144,2026-01-19,1.0,9,3,1,0,1,0,0,0,mobile,C4,site,B212
561,144,2026-01-20,7.8,9,1,0,1,0,0,0,0,mobile,C1,ad,B844
563,144,2026-02-17,10.4,5,2,1,0,0,0,0,1,tablet,C4,site,B822
564,144,2026-02-17,17.8,16,4,1,1,0,0,0,0,tablet,C1,push,B103
558,144,2026-03-17,15.3,10,2,0,0,0,0,0,0,mobile,C3,site,B828
569,145,2026-01-03,9.9,9,0,1,0,0,0,0,0,desktop,C1,push,B916
567,145,2026-01-07,9.3,12,0,0,0,0,0,0,0,mobile,C4,site,B917
574,145,2026-01-10,6.7,9,2,1,0,0,0,0,0,tablet,C5,site,B762
573,145,2026-01-22,13.1,11,0,0,0,0,0,0,0,mobile,C3,ad,B646
565,145,2026-01-30,11.8,9,0,0,1,0,0,0,0,mobile,C3,email,B756
571,145,2026-02-05,4.0,11,0,1,0,0,0,0,0,mobile,C1,push,B161
572,145,2026-02-08,17.1,6,1,1,1,1,0,0,0,mobile,C3,push,B561
568,145,2026-02-14,8.9,7,1,0,1,0,0,0,0,tablet,C3,site,B101
570,145,2026-02-26,7.9,11,2,0,0,0,0,0,0,mobile,C2,site,B869
566,145,2026-02-27,4.6,10,0,0,0,0,0,0,0,desktop,C4,site,B539
576,146,2026-01-04,7.8,6,2,1,0,0,1,0,0,tablet,C2,site,B573
575,146,2026-01-25,15.0,10,2,1,0,0,1,0,0,mobile,C3,site,B961
577,146,2026-03-18,11.0,7,2,0,1,0,0,0,0,desktop,C4,site,B435
578,147,2026-01-02,9.5,8,0,1,0,0,0,0,0,tablet,C3,email,B722
579,147,2026-01-12,7.7,6,1,1,0,0,0,0,0,mobile,C5,site,B431
582,148,2026-02-12,6.9,5,2,1,0,0,0,0,0,mobile,C4,email,B799
584,148,2026-02-13,14.7,8,1,1,0,0,0,0,0,mobile,C1,push,B198
580,148,2026-02-19,7.6,11,3,0,1,0,0,0,0,mobile,C4,site,B433
581,148,2026-02-27,11.0,8,0,0,1,1,0,0,0,desktop,C5,push,B228
583,148,2026-03-01,5.1,6,1,0,0,0,0,0,0,tablet,C3,ad,B641
585,148,2026-03-14,12.0,9,3,1,1,1,0,0,0,mobile,C2,site,B311
586,149,2026-02-13,12.6,14,3,0,0,1,0,0,0,mobile,C4,site,B632
587,149,2026-03-25,12.4,8,1,0,0,0,0,0,0,mobile,C5,email,B198
588,150,2026-02-25,4.4,11,1,1,0,0,0,0,0,mobile,C4,site,B527
589,150,2026-03-14,7.6,7,1,0,0,0,0,0,0,mobile,C2,email,B579
590,150,2026-03-19,7.6,12,3,1,0,0,0,0,0,desktop,C2,site,B252
591,151,2026-02-02,22.4,15,1,0,0,0,0,0,0,tablet,C4,site,B979
592,151,2026-02-17,11.8,6,0,1,0,0,0,0,0,desktop,C3,site,B284
593,151,2026-02-18,9.3,11,1,0,0,0,0,0,0,mobile,C5,push,B287
594,152,2026-03-16,10.2,9,1,1,0,0,0,0,0,mobile,C5,site,B480
595,152,2026-03-19,13.2,10,2,0,1,0,0,0,0,desktop,C3,email,B505
598,153,2026-01-10,9.8,5,3,1,0,0,0,0,0,mobile,C3,site,B906
597,153,2026-01-26,1.9,10,3,0,1,0,0,0,0,tablet,C3,push,B194
599,153,2026-02-26,8.2,14,0,0,0,1,0,0,0,tablet,C5,push,B765
596,153,2026-03-04,4.6,9,2,0,0,0,0,0,0,tablet,C4,ad,B537
600,154,2026-01-21,8.3,14,2,1,0,0,0,0,0,mobile,C4,site,B809
604,154,2026-02-05,10.1,9,0,1,0,0,1,0,0,mobile,C4,ad,B777
603,154,2026-02-22,15.3,6,1,0,0,0,0,0,0,tablet,C1,site,B251
602,154,2026-03-05,16.3,9,1,1,0,0,0,0,0,mobile,C2,site,B604
601,154,2026-03-29,2.4,10,0,0,1,0,0,0,0,mobile,C3,push,B695
608,155,2026-01-02,5.7,7,1,1,1,0,0,0,0,mobile,C2,email,B881
605,155,2026-02-07,14.4,12,2,0,1,0,0,0,0,desktop,C2,site,B236
606,155,2026-02-20,8.6,10,1,0,1,0,0,0,0,tablet,C1,site,B300
607,155,2026-02-23,15.4,11,0,0,1,0,0,0,0,mobile,C3,site,B913
609,156,2026-01-17,10.7,13,2,0,1,0,0,0,0,mobile,C3,site,B644
610,156,2026-02-28,9.0,12,0,0,1,1,0,0,0,desktop,C4,email,B624
611,157,2026-01-05,16.4,8,4,1,0,1,0,0,0,mobile,C2,push,B773
612,157,2026-03-13,7.5,12,2,0,0,0,0,0,0,tablet,C3,email,B515
615,158,2026-02-05,9.4,11,1,0,0,0,0,0,0,desktop,C5,site,B915
614,158,2026-03-12,12.9,9,0,1,0,0,0,0,0,tablet,C4,site,B694
613,158,2026-03-13,7.0,9,0,0,0,0,0,0,0,mobile,C2,site,B546
616,159,2026-01-13,7.5,9,0,0,1,0,0,0,0,desktop,C1,site,B476
617,159,2026-02-14,10.9,7,1,0,1,0,0,0,0,mobile,C3,push,B190
618,159,2026-02-22,8.9,5,0,1,0,0,0,0,0,desktop,C1,site,B129
619,160,2026-03-08,12.3,7,0,1,1,0,0,0,1,mobile,C1,ad,B534
621,161,2026-03-21,7.9,5,2,0,0,0,1,0,0,desktop,C3,site,B593
620,161,2026-03-24,6.1,9,1,0,0,0,1,0,0,tablet,C4,ad,B545
622,161,2026-03-28,5.2,10,0,0,0,0,0,0,0,mobile,C2,ad,B778
627,162,2026-01-08,6.2,10,1,0,0,1,1,0,0,mobile,C2,site,B290
625,162,2026-02-05,17.8,11,1,0,0,0,0,0,0,mobile,C4,site,B656
623,162,2026-03-06,16.7,11,1,1,0,0,0,0,0,mobile,C3,site,B683
624,162,2026-03-15,1.7,10,0,0,0,0,0,0,0,mobile,C5,site,B860
626,162,2026-03-19,5.7,3,1,0,0,0,0,0,0,tablet,C1,site,B419
631,163,2026-01-06,9.4,9,0,1,0,0,0,0,0,tablet,C4,email,B415
628,163,2026-01-14,11.0,12,4,1,0,0,0,0,0,tablet,C5,email,B855
630,163,2026-01-19,4.8,4,1,0,1,0,0,0,0,mobile,C4,site,B426
635,163,2026-01-21,13.1,14,0,0,0,0,0,0,0,mobile,C5,site,B599
633,163,2026-02-01,13.8,8,2,1,1,0,0,0,0,tablet,C3,site,B935
629,163,2026-02-22,3.1,8,1,0,0,0,0,0,0,mobile,C3,push,B429
634,163,2026-03-23,6.3,4,1,0,1,0,0,0,1,tablet,C1,site,B738
632,163,2026-03-26,7.6,8,1,0,1,0,0,0,0,mobile,C4,email,B955
637,164,2026-01-03,4.5,10,1,0,0,0,0,0,0,mobile,C1,site,B831
636,164,2026-01-11,11.1,5,0,0,0,0,0,0,0,mobile,C4,email,B634
638,164,2026-01-22,12.4,11,0,0,0,1,1,0,0,desktop,C4,site,B176
639,164,2026-01-23,11.9,10,4,0,1,0,0,1,0,mobile,C1,site,B934
642,165,2026-01-09,4.2,11,0,0,1,0,0,0,0,mobile,C5,site,B586
640,165,2026-01-16,8.9,9,1,1,0,0,0,0,0,tablet,C3,push,B350
